iter,factor(E.prev)1,factor(E.prev)0,x6,v
262,0.0211017746500651,0.0354249980355325,0.0292961251672901,0.0139819920888551
341,0.023448757699875,0.0379330485558717,0.0284235569430181,0.0133221492035555
301,0.0183236235067945,0.0310825113166706,0.0253492828164109,0.0123083815814298
331,0.0200996017364822,0.0357201079936891,0.02926594881535,0.0137383507105081
321,0.0198675877593698,0.0338967439509552,0.0255856469631069,0.0118720266684261
142,0.0220434330825113,0.0374919065068171,0.0296375087088113,0.0130062141784675
311,0.024030056508993,0.0372508081634062,0.0279974970991432,0.0133227748775836
222,0.0202234556292966,0.0398216322229103,0.0266286893309909,0.0136083919848892
401,0.0211514368346226,0.0319644006844967,0.0304782942634977,0.0130334508027726
212,0.0236699135764148,0.0380462259771,0.0275110109384414,0.0133210255186967
232,0.0210338500999491,0.0385322977059174,0.0262450135086891,0.0129246932148971
202,0.0229544349057021,0.0401675457103737,0.0262415614398347,0.0136400877494617
193,0.0225848577788159,0.0337013818797811,0.02875464028321,0.0131797351132222
471,0.0238329222141597,0.0492359961829111,0.0284095840314251,0.0141279385472271
481,0.0205604063541132,0.0330697653116269,0.0282439610433962,0.0129987028878528
451,0.021148491158051,0.0364623264702883,0.0266411630960943,0.0132848098593071
431,0.0208826587912296,0.0345236616968401,0.0298413083331711,0.0133844293216169
421,0.0243117519904978,0.0423220391398925,0.0277685473419244,0.0141068653040758
441,0.0236778422027297,0.0392037223406858,0.028680609374403,0.0139299324038432
411,0.0242993589407148,0.0434064117790297,0.0264082289658779,0.0140837052879108
491,0.0236777251514202,0.0482756518593992,0.02968449767017,0.0147349677581886
62,0.022660010170239,0.039776589266011,0.031307706762916,0.0140605871322407
461,0.0194186602915634,0.0304112389722985,0.0251292915541715,0.0116480921120043
252,0.0209637316801528,0.037403742607406,0.0268209684304604,0.0130535043244634
242,0.0217387359905971,0.0365935660541567,0.0299691463457005,0.0137906466534681
372,0.019743118114965,0.0356193469458159,0.0266563225416896,0.0126324843817089
362,0.0241148868080346,0.0422484048815215,0.03091339360829,0.014967816436401
53,0.0215313588908669,0.0338751877705714,0.0297496293554954,0.0136811638944997
382,0.0210776041448223,0.0375938071119776,0.0260947189865851,0.0128896110669855
43,0.0195677478501344,0.030584421435385,0.027768769861777,0.0117886592012664
392,0.0217496921008166,0.0447761266070312,0.0273719624081865,0.0133376007706271
352,0.0274600737708076,0.040546510410054,0.0349172718031031,0.0144855603932496
113,0.0213679703886742,0.0343180824082403,0.0300864104114173,0.0134550340393407
13,0.0237032533594891,0.0437893650539367,0.0281131168292928,0.0138166306847114
94,0.0217413277523724,0.0375334313968375,0.0297497255259711,0.0137522398072434
83,0.0197176775452361,0.0352478784403701,0.0269062767235084,0.0125655038451049
123,0.0207380427678607,0.0376586783226113,0.0285993462848561,0.013483208482867
73,0.0213565550925323,0.0332981074116389,0.0318140468753792,0.0133322961754462
293,0.0210067553791529,0.0336665680429287,0.0256593703490221,0.0120398065889388
283,0.0206117416633963,0.036798382982742,0.0321836088890893,0.0142942913228874
273,0.0199385651165332,0.0326530959711543,0.0245720916229247,0.0120493355167057
103,0.0241349840175006,0.0420720798839203,0.0339671755493657,0.0153328112374668
133,0.0241730833916218,0.0409279646159506,0.0312691293783296,0.0145650792910431
263,0.0214460314748377,0.0363471079567289,0.0298697553532876,0.0142864129699649
3,0.0226528907766266,0.0407287899581592,0.0300573377966255,0.0145662758180632
501,0.0235381860513227,0.0392082587720606,0.0273073515853891,0.0134226734806386
581,0.0272579708170818,0.0467673779781956,0.0340529260105025,0.0155580010739975
591,0.0241439143936798,0.0404012753846724,0.0280550563582238,0.0134929230073302
173,0.0223434533174991,0.0376345064424958,0.0284598936730172,0.0136082863287175
153,0.0183483480555337,0.0342477337305643,0.026848941557555,0.0123062839447152
163,0.0214005706888188,0.0389327015624686,0.0308568117944353,0.0134977032061892
22,0.0213572979828518,0.0403635175656221,0.0292333466885543,0.0138238393785585
183,0.0204801455657873,0.0326145036083559,0.0264411069976763,0.0124387321124035
32,0.0197069109830409,0.0426732454075655,0.027432184774135,0.0129593664773327
551,0.0221832395343073,0.0365803823937032,0.0306547276390703,0.0139054362616856
531,0.0252205868604748,0.0427681039187244,0.0292448413592938,0.0141415502371538
561,0.0233107950324498,0.0396020479495409,0.033827291653448,0.0151943668824018
571,0.0219162060105865,0.0387713025960219,0.0275530813635432,0.0126480819479952
521,0.0220725375562142,0.0353035470840398,0.0299654799053532,0.0132501138829476
541,0.0210287222221725,0.0343864439102554,0.0298402417702303,0.0137407834386662
511,0.0224352251704745,0.0373446655099794,0.0310298678200212,0.0143602441455057
402,0.0247410266079972,0.041578100345513,0.0283364002780814,0.0142036222883022
194,0.0211804955347951,0.0346428752351173,0.0292364509430963,0.0140967497448496
482,0.0233857554233075,0.036147820832643,0.0323264609876713,0.0142854235965916
223,0.0204890043948617,0.0367485849858266,0.0292418211775295,0.0134749473873765
432,0.0207693849345629,0.0374290360845332,0.0295781408005658,0.0134789936316273
462,0.0228529236726203,0.0414689429552634,0.0280023284693451,0.0138036350818727
213,0.0225133491242634,0.037133072611234,0.0290643658393827,0.013592767540668
472,0.0214946407389711,0.0374597959414527,0.0268761193478291,0.0128734815871688
233,0.0202960507211351,0.0366981958837016,0.0281859821623844,0.0135135431486725
422,0.0220938637833866,0.0374223557996533,0.0314008235288369,0.0143499824848763
452,0.020765431314502,0.0358937288332809,0.0285842378109854,0.0132903285437869
442,0.0250774236873054,0.0365818015152561,0.031342357351247,0.0134595236195637
412,0.0217361302953612,0.036847829504019,0.028342099036055,0.01315681357187
492,0.0220605376403144,0.035984388876589,0.0278325196851444,0.0132583238325175
203,0.0201082624136601,0.0363236729652086,0.024743750040474,0.0122750769863007
342,0.023151083198507,0.0392283290024794,0.0278004986807953,0.0137882241622899
302,0.0227623663954249,0.0342435188612015,0.0295901840104967,0.0135376815270436
332,0.0226398790935369,0.0393848920556197,0.030679161109023,0.0137995967545321
322,0.0232392436261378,0.0394185914159511,0.0303372863975667,0.0141895838411171
601,0.0204137093991432,0.0367836307990136,0.0289224464512111,0.013314742642337
143,0.0220477690548766,0.0384367069979691,0.0284581332227125,0.0136918863296008
312,0.0196280300647351,0.0329988495915446,0.0297382061425766,0.0130003243805608
373,0.0204981728083159,0.0346066128839209,0.0281349476001798,0.0126394835951056
363,0.0203032010101169,0.0407740075460388,0.023883764608054,0.0119621990469847
353,0.02279958577696,0.0363656596463851,0.0247568559922672,0.0123767921212938
383,0.0237087611653369,0.0423371553575684,0.0340848427085816,0.015034239876139
671,0.0220875712446629,0.0420025557421832,0.0321713452119083,0.0146285446462432
611,0.0318479596777391,0.0447018928903334,0.030122620203971,0.0153034773471074
641,0.0236389427127057,0.0413837041276554,0.0331886862930039,0.0151397822781844
631,0.0240308925152769,0.037885418178509,0.0281223260604824,0.0143504948378348
651,0.0247939226761108,0.0419640621496899,0.0274628601764948,0.0139113191014607
661,0.0217401890463575,0.0457857870240644,0.0282507308194424,0.0134775992498717
621,0.019397738576366,0.034573866810182,0.0264570136539781,0.0122972194565341
691,0.0233646416567952,0.0383676218088143,0.0277392620767339,0.0136850305031861
681,0.0251843811528057,0.0397051610659128,0.0325341360307188,0.014697027663322
393,0.0212792823802096,0.0373743873869663,0.026264338818338,0.0132551743823852
95,0.0219446362138722,0.0371964264771596,0.0302724565238139,0.0137270649283487
114,0.0215723638004596,0.041077442538313,0.026400624771783,0.0132144670068773
253,0.0250976152831098,0.0407196175327809,0.0289672044623981,0.0134268529744435
284,0.0221558057793029,0.0384934067135582,0.028867874593199,0.0140768852331688
294,0.0208494911816044,0.0453477108593857,0.0285700713663015,0.0141488591149012
274,0.0252942185820414,0.0463034671116354,0.030545131771974,0.014517700184853
243,0.0210012662660655,0.0376778465844358,0.0300030479897647,0.0133017116325536
124,0.0239228650216884,0.0349449256933322,0.0319280858208481,0.0136389488374167
54,0.0221753407249954,0.0356284175792587,0.0297044663479347,0.0135994396983575
44,0.0218258486274251,0.0365410466750831,0.0283530195370544,0.0139349615328746
264,0.0250344588502111,0.0397758078256599,0.033308607266088,0.0148533441391718
104,0.0229878245338078,0.037514578579366,0.0322426086846848,0.0142479695007677
134,0.021268963407088,0.0326888806448851,0.0298648125866183,0.0136051325934495
14,0.0243291582573919,0.0426349823107576,0.0289494534928576,0.0149940125286756
502,0.0208601173803172,0.0348394282436667,0.0254028412056592,0.012099088994262
84,0.0262641482040706,0.042431283463231,0.0323000662111495,0.0142951888190736
74,0.0242738712425576,0.0400405168409987,0.0294583014337021,0.0141147728760028
701,0.0244190972520741,0.0342430134552476,0.0325213282585675,0.0143579210583673
403,0.0246841564960373,0.0413926869762295,0.0310742698896884,0.0145009275073965
582,0.0238745048451953,0.0391800260034347,0.0281046593819457,0.0138617861858274
63,0.0239095818316539,0.0368331023973993,0.0274770731964777,0.0129829806911744
741,0.0260547043546385,0.0436562496285782,0.0336432077127683,0.0157335232126187
592,0.0224770460193115,0.0381362736405001,0.0262023645886606,0.013249774567289
4,0.0254916592868532,0.0395651151023751,0.0312171218563483,0.0142257386509498
791,0.0216354922810021,0.0355619433516297,0.0313518813462214,0.0136026032082815
781,0.0217279303820893,0.0418184437928235,0.0302005511185321,0.0141997594760424
731,0.0238337167505118,0.0407580557394468,0.030047790535873,0.0141422120272781
751,0.0247293803198666,0.0393335717048762,0.029915438268472,0.0140537503848934
721,0.0253368958032405,0.0411334313276502,0.0256388338607279,0.0129356035942549
771,0.0244693739831943,0.0427704065555812,0.02851616287907,0.0134585079774697
761,0.0232778442938634,0.0379958236360182,0.0303642918578926,0.0141809125645009
711,0.025234529143943,0.0410576850560265,0.0298900419532756,0.0141035707995814
174,0.0203279073189375,0.0440151465026423,0.028214195873238,0.0135639176998794
195,0.0229162844872826,0.0409854784877332,0.0299186234357248,0.0142930826449599
184,0.0207080645856114,0.0402339585310332,0.0276013814618535,0.0134669977361
154,0.019021268290862,0.0342798764478025,0.0249777630579214,0.0123120517923063
164,0.0216749038015496,0.0402304175023097,0.0289598133488242,0.0136700454279759
483,0.0217422374413916,0.0424232837176251,0.0299785405096524,0.0141707881425456
552,0.0265409877281689,0.0371544550831337,0.0301654329586221,0.013676014227647
562,0.0221976776251834,0.0334840244467095,0.0273584674418568,0.0122236230073453
542,0.0208195468769187,0.0399178735737193,0.0256049703976236,0.0132773503158675
522,0.0241409960118272,0.0413462790703825,0.0299207153430525,0.0140204983116038
532,0.0280206565368439,0.0417354552181298,0.0296082977177422,0.0138241885927238
572,0.0223726806122505,0.0381651612054326,0.0287594258593713,0.0142317603009705
512,0.0244036085879338,0.039988374119931,0.0272505129899516,0.0130945002320534
602,0.0223737604877118,0.0344887295364578,0.0289547516129769,0.0130996153027839
433,0.0205480573689485,0.0355833088798202,0.0288716501876443,0.0133604897082274
463,0.0225804790213452,0.0427382988913342,0.0290216839250206,0.0138296050728639
224,0.0240127294862316,0.0431784563982301,0.0294598988026847,0.0141110442168857
453,0.0236035536273615,0.0400953041849952,0.0298078497033144,0.013493786703584
234,0.0253771263208397,0.0408846125124797,0.0322325548411439,0.0145499945495214
423,0.0238174077152936,0.0401622150544278,0.0283189176476752,0.0138865144035645
473,0.0269832886415233,0.0453119314125898,0.0290703179967315,0.0147701151660105
443,0.0214028784928339,0.0412118574126188,0.0262757830533146,0.0128075286845825
493,0.0198386688302832,0.0402793000882858,0.0265413441288385,0.0135318666011108
413,0.0208459626169203,0.0344186998739317,0.0258946836724458,0.0123775257719529
214,0.0239424799411899,0.0379946623440237,0.0285743428778273,0.013806219098079
374,0.0210023913275154,0.0392825909008686,0.0260765780688436,0.0129751592421375
354,0.0182440726679854,0.0328632793611726,0.0246562119067576,0.0115897913825196
364,0.0203331341374571,0.0335774091054046,0.0293230483091864,0.0130451304170855
384,0.0220998475140421,0.0373966547245942,0.0286575066012223,0.0131010074041054
204,0.020257996543979,0.0314314060072388,0.0278361347679386,0.0126742704346933
96,0.0218044384676577,0.0340951621635919,0.0269347585010101,0.0129947770543356
672,0.0198126230069554,0.0347070332883453,0.0222476719826034,0.0112611375044341
612,0.0222824453040333,0.0389894009167066,0.0274595717924045,0.0138371896502519
632,0.0234086454295126,0.036110402965649,0.027537566473791,0.0132805439171794
662,0.0271751811290184,0.0421667967772462,0.0336929077905792,0.0151809168454256
652,0.0222395568982342,0.0429602242610566,0.0310248744704399,0.0142593952025178
394,0.0253671828432179,0.0391678708294938,0.0311891691230877,0.0141790016635414
642,0.0226131303487905,0.0383947646016686,0.0292576122463346,0.0134723171573544
285,0.02570604377423,0.0388334869638499,0.0278565475125142,0.0128340605351226
622,0.0199310979031637,0.0339893497771009,0.0277559021767578,0.0125377025965706
275,0.0238239935534902,0.0391381172537467,0.0326548076097677,0.0149292468153887
115,0.018797649411151,0.0419553261385805,0.0261665669204031,0.0128075710566002
295,0.0220021354831348,0.0338854576929126,0.0285642231615385,0.0130774395423873
811,0.0255454276437659,0.0402298011414656,0.0319370569635005,0.0141528087150804
851,0.0211928025290416,0.037184159278803,0.0311799667405238,0.0148222674351082
891,0.023655768980358,0.0395513631851321,0.0312596144519203,0.0139188608391777
861,0.0232360985645436,0.0451723232796194,0.0274585585089816,0.013363673411179
871,0.0201069985766645,0.0340719189955688,0.0261670830374588,0.0122604624138831
881,0.0213639559931705,0.0423763532928197,0.0277008634085956,0.0134183502701508
821,0.0207215351708432,0.040432502544619,0.0285167781864652,0.0136896987632176
682,0.0220612414951313,0.0397585711393085,0.0265267999109254,0.0133998859157127
692,0.0217906564646805,0.035559968698407,0.0285986343238095,0.013299030056119
831,0.025731518989488,0.0408824842218183,0.0304674393524719,0.0140457395049378
841,0.0192137078427877,0.0315503770603656,0.0268751555594007,0.0119913216255507
265,0.0220148929155681,0.0356488917160876,0.0294394733164567,0.0133767335623757
144,0.0271129861180134,0.0433410634391307,0.0277689634932778,0.0137476820488637
254,0.0214122855124719,0.0399172179778054,0.0263383703948557,0.0126394102228202
303,0.0205219438900158,0.0424765155713329,0.0285031440845758,0.0142000393314272
343,0.0222169917742612,0.0360307919070365,0.0277568581952245,0.0130977234840941
323,0.0239375994138591,0.040558230233447,0.0267707574924602,0.0131076727953127
244,0.022743849811329,0.037715019628924,0.0280658831896531,0.0135540464167529
333,0.0218855942662953,0.0411534170503669,0.0283865597282482,0.0141540938213427
125,0.0231475432066909,0.0358356007831369,0.0321157200423586,0.0143109797137289
313,0.0297941910259141,0.0466580605118306,0.031417310892692,0.0141752007286864
45,0.0230803993463355,0.0368247558692988,0.0288781759736072,0.0137302307744326
801,0.0244624589272249,0.0422588385743952,0.0289274811007542,0.0139325393240396
55,0.0212958661901912,0.0364851972326918,0.0281798193804447,0.0130016975570451
404,0.0248717428567511,0.0374692074084385,0.0310477262287135,0.0136645681491489
702,0.0265976169367572,0.0382122028826031,0.0296826524252842,0.0135238529911449
105,0.0216820318540518,0.0344225351340646,0.03101480767962,0.0138109492754971
135,0.0224306932449669,0.0384449246669567,0.0300165940178764,0.013778079842926
782,0.0190876960048727,0.0352488603433139,0.0307314487054299,0.0122480965339384
792,0.0213687093686279,0.0375883798213855,0.0246536190094271,0.0123647657448152
742,0.0222857501909791,0.0375227571638015,0.0298833554300715,0.0138316702550646
23,0.0241711291447421,0.0424836504757776,0.0308635503116658,0.0142834202841996
196,0.0214258856530315,0.0423375910427511,0.0318852573181468,0.0143405656267519
33,0.0206199032701867,0.0356733351763552,0.0261602538576375,0.0129217099906517
752,0.0216879253059259,0.0372111509956417,0.0270979380902066,0.0131994339660901
503,0.0219241032188593,0.0393389582831522,0.0280097991491223,0.0132729893304936
603,0.0231571462996478,0.0377104156693773,0.0289010698943701,0.013357827438916
762,0.0219818174522041,0.0391025830344631,0.0282206545547703,0.0138213042554276
772,0.0225720267243771,0.0393269152924524,0.0282521476582038,0.0143592538537395
732,0.021191554842206,0.0331033202536448,0.02603437092652,0.0120003140229834
971,0.0250050934014541,0.0396089653672156,0.0284538373019122,0.0138665044372137
941,0.0249632316834262,0.0381437130636877,0.033689697063495,0.0144663758043108
921,0.0201508552983475,0.0397069896146532,0.0287541274325333,0.0138623609823911
593,0.0200976224079756,0.0394729523659316,0.0258686043616086,0.0127050175113121
583,0.0231064166584393,0.0360414383789716,0.0297958011011977,0.0137070422886456
911,0.0201101984397116,0.0378432282766766,0.0299067048270819,0.013801361191697
722,0.0213445140626755,0.0346740628215388,0.0270557940447739,0.0130873748614323
951,0.0232052906119301,0.0408251515651628,0.0337992339726019,0.0146650534065138
961,0.020926920406091,0.0365041115051402,0.0246766132909177,0.0120631697632594
931,0.026467680595466,0.0454482428067451,0.0332667513089432,0.0155573604868257
981,0.0235817733806778,0.0383420424815238,0.0268626816742416,0.0135322067766881
991,0.0201283357039234,0.0428532331537321,0.0288699585573142,0.0137535919077182
484,0.0242207328496008,0.0406683428063951,0.0293269986884351,0.0138087416684781
85,0.0207181464551442,0.0437968839374443,0.0267181391103188,0.0129525826701537
15,0.0183137770402636,0.0439752306032229,0.0257279361119239,0.0128268991783738
75,0.0213401264667395,0.0386194706905607,0.0272098066634772,0.0136200463347083
5,0.022225734852942,0.0356042342677226,0.0299571898488675,0.0134786395956884
464,0.0231908177247263,0.04118125730755,0.029959410645818,0.0140687016932284
434,0.0214817176966678,0.036358518603804,0.0274384551015398,0.0127862160355934
225,0.0246211975151245,0.0375932488418095,0.0326066508199556,0.0137993929160873
712,0.0206551594274568,0.0373922368878291,0.0301010438068098,0.0133031273619769
424,0.0228694076233161,0.0408611727662246,0.0278503180239836,0.0138800684158085
375,0.0203926074643871,0.0378858421577895,0.0260174646221447,0.0132738830593746
365,0.0247298977346902,0.0362099199811988,0.0313196153385453,0.0141837803979522
355,0.0211528172831191,0.0414203394548435,0.0301858112675118,0.0139663011202398
454,0.0212698043604769,0.0403593260326112,0.0303789404967196,0.0139844817189765
474,0.0223991148421544,0.0371748339812703,0.0284713497424414,0.0133200241766841
444,0.0223503167888971,0.0366371799054381,0.0323813519140755,0.0142008114089624
385,0.0223108596803066,0.0378605859787098,0.029491414142052,0.0138964781251242
235,0.0204354256142052,0.0345718710620292,0.0266111733466228,0.0125884466997042
175,0.0219596918468659,0.0408042878667218,0.0300767872343216,0.0142888832838458
414,0.025755788035154,0.0427607156992822,0.0283525884911417,0.0137426344735653
494,0.0216038601110931,0.0402475302123324,0.0282764360722831,0.0139445791751397
185,0.0260368931806311,0.046990795451341,0.0283607670467271,0.0143610717991465
155,0.0208316392822058,0.0354681379616077,0.0294409328794621,0.0132940225997011
165,0.0277272404037033,0.039636336397245,0.0329183847221547,0.0147834990419088
553,0.0234926673518987,0.0374834054386785,0.0314404945260551,0.0146780873447608
97,0.0214915834792002,0.0453378696761531,0.0288444599093287,0.0142218137710306
533,0.0225222237654265,0.0332006818660353,0.0295756249301534,0.013220888526345
563,0.0203916545119569,0.0374858015997488,0.0269293598372381,0.0133829708718131
573,0.0239299981196133,0.0417457602897215,0.0266920823844543,0.013002626933285
215,0.0262483279516508,0.0460604797724892,0.0323358543212002,0.0154194792543555
523,0.0214919937343319,0.0348674974126853,0.0277908256547186,0.012655847745151
543,0.0200554346429897,0.030940230254255,0.0296898435773773,0.0129445888546983
286,0.018503559538545,0.0370489970123058,0.0263675091510255,0.0128694504555935
513,0.0242927850648386,0.0413688889972647,0.0282946168025308,0.0140371172947004
276,0.0204861734470995,0.0311781654498017,0.027341724310883,0.0121437557279918
395,0.0216445829417532,0.0405047425323924,0.0291431853851386,0.0135448162405688
296,0.0192125426809051,0.0385174809234141,0.0258358422243959,0.0126757274119171
901,0.0222653247449024,0.0349911121605915,0.0287922598374773,0.0135798995867658
613,0.0268813391889835,0.0604195908644707,0.0329265756765187,0.0165630108110327
205,0.0241916631646805,0.0402459685945492,0.0290159884910761,0.0142530751074091
812,0.0217006191187022,0.0354929163936296,0.0266668311126532,0.0129183867594251
852,0.0241373878168365,0.0386530828597657,0.0281920881991781,0.0139968941799476
623,0.0216340458234008,0.038373571470423,0.0264770907567389,0.0132495879016567
653,0.0224415182584446,0.038314946993007,0.0286616254272651,0.0134484673518274
663,0.0224090448051439,0.045747270634089,0.0297128643895894,0.0141012831256009
633,0.0230586739122234,0.0382860370029562,0.0265872768595758,0.0130159205864811
882,0.0217996414364027,0.0383215904763021,0.0306276745600491,0.0145215071872598
673,0.0236072175499886,0.0394452323554863,0.0279510086443006,0.0132478804747005
832,0.0218431954521697,0.0353645991590198,0.0298299258239587,0.0134652650744705
822,0.0237206599219281,0.0364508978042371,0.0305539406246143,0.0138747893996593
862,0.0212786934621228,0.0340682788006815,0.0282072383953027,0.0133115366775458
892,0.0217105031110575,0.0406812060856521,0.0283528923420696,0.0131950813718004
872,0.0231074589269951,0.0421581402295306,0.0273475683083343,0.0137348514109513
842,0.0222598069946044,0.0449139254053477,0.0296559095294926,0.0137404254026041
266,0.0245418922093063,0.0392147625233838,0.0290923413508695,0.0146838263731263
643,0.0204793790086604,0.0384639753786488,0.0275465459180884,0.0127024116947403
116,0.0213974690284963,0.0384685923331691,0.026592695529334,0.0132299801970368
64,0.0200043319336508,0.0341958637675324,0.0282221364629857,0.0128848853926725
693,0.0217114338488932,0.0356364906750024,0.02676215898159,0.0125561277390689
683,0.0254367762078188,0.0393453103161647,0.0314732034783407,0.014538171627137
255,0.0253545710864211,0.0438900174757728,0.0321544619740427,0.0157706386955969
245,0.0238662889963452,0.0387456779452074,0.0291626475451348,0.0141527407202787
703,0.0202576961001289,0.0332330767814064,0.0274659061790397,0.0128661113937152
126,0.0221599480749656,0.0397859258847239,0.0297850533656863,0.0139824685763866
405,0.0225485300752125,0.0384589986417361,0.0309941518337401,0.0141547511424026
46,0.0208695372919977,0.0368191240636858,0.0287189603055458,0.0129101875622097
743,0.0223485459548111,0.0386604127420407,0.0293964292900725,0.0129439099935757
783,0.0237666763912896,0.0404126732164823,0.0280084231605141,0.0144354324134799
793,0.0261693840398014,0.0414875172694748,0.0327450008862397,0.0145396328637091
145,0.0210622649163398,0.0359947673564089,0.0280102645102438,0.0131939147774001
56,0.0199595877576487,0.0375993947595318,0.0259549222902691,0.0122314147005699
106,0.0236504923019038,0.0436512362639509,0.0291853353176799,0.0143358785689605
197,0.0222732632467939,0.0342979118317978,0.0289940349495877,0.0131087199817173
972,0.018341447211206,0.0330861178833811,0.027419037197151,0.0128189675799304
136,0.0203032074772526,0.0347392101543847,0.0289455940817372,0.0129277652519774
962,0.0230949750676575,0.0319241334228019,0.0289818111593339,0.0129830520523183
942,0.0197386477470218,0.0309300405456944,0.0270754656328668,0.0125181837506498
604,0.024507140351591,0.0371741255481989,0.0298378779036579,0.0137803152125507
992,0.0211188049080003,0.0326941982663655,0.0259775069801877,0.0123113126604075
932,0.0239186454743351,0.0410218281389709,0.0297973282802264,0.0140278207559139
952,0.0234498982046094,0.0357747593655874,0.0273409345021056,0.0131995759461689
982,0.0234617592886444,0.0352913364978711,0.0294931678479632,0.0131134343064031
912,0.0199822963197808,0.036192287193184,0.0272988662245868,0.0128159887359251
304,0.0217246870438049,0.0382542769043209,0.0264847561144824,0.0133636528096432
922,0.0221240158199582,0.0363645165519381,0.0316552261095893,0.0137073022298472
773,0.0225036479485285,0.0372650105221909,0.0296833694164322,0.0133827072217556
376,0.0220215031216658,0.0393297297559714,0.0295616207627875,0.0141168358840137
366,0.0214997175987243,0.0356259621997804,0.0273025989218669,0.0131610757297389
763,0.0242507299952222,0.0397045951024521,0.0311887607140479,0.0145517927838417
386,0.023591118677832,0.0417678869851899,0.0305417793625468,0.0141595870809396
356,0.0219886222424144,0.0404573272628707,0.0275750121585743,0.0125889585939395
